Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.15,0,0.1920514241652790937558568157,0.192051424165279,0.192051424165279,0.192051424165279,0.192051424165279,0,0,0,0,2,0.999,0.999,1863939
0.16,0,0.1922544720727921267947802928,0.192254472072792,0.192254472072792,0.192254472072792,0.192254472072792,0,0,0,0,2,0.999,0.999,1988201
0.17,0,0.1923994133343045213656430424,0.192399413334305,0.192399413334305,0.192399413334305,0.192399413334305,0,0,0,0,2,0.999,0.999,2112464
0.18,0,0.1924978962575391707671718266,0.192497896257539,0.192497896257539,0.192497896257539,0.192497896257539,0,0,0,0,2,0.999,0.999,2236726
0.19,0,0.1925590022790363918559133888,0.192559002279036,0.192559002279036,0.192559002279036,0.192559002279036,0,0,0,0,2,0.999,0.999,2360989
0.20,0,0.1925898739683697636102358490,0.19258987396837,0.19258987396837,0.19258987396837,0.19258987396837,0,0,0,0,2,0.999,0.999,2485252
0.21,0,0.1925961807182160310706388722,0.192596180718216,0.192596180718216,0.192596180718216,0.192596180718216,0,0,0,0,2,0.999,0.999,2609514
0.22,0,0.1925824583454881765615756156,0.192582458345488,0.192582458345488,0.192582458345488,0.192582458345488,0,0,0,0,2,0.999,0.999,2733776
0.23,0,0.1925523616323972656154517348,0.192552361632397,0.192552361632397,0.192552361632397,0.192552361632397,0,0,0,0,2,0.999,0.999,2858039
0.24,0,0.1925088560055969491405113102,0.192508856005597,0.192508856005597,0.192508856005597,0.192508856005597,0,0,0,0,2,0.999,0.999,2982302
0.25,0,0.1924543623811479408264288079,0.192454362381148,0.192454362381148,0.192454362381148,0.192454362381148,0,0,0,0,2,0.999,0.999,3106564
0.26,0,0.1923908664329616301989533296,0.192390866432962,0.192390866432962,0.192390866432962,0.192390866432962,0,0,0,0,2,0.999,0.999,3230827
0.27,0,0.1923200071925871610986947921,0.192320007192587,0.192320007192587,0.192320007192587,0.192320007192587,0,0,0,0,2,0.999,0.999,3355090
0.28,0,0.1922431430554651078805751205,0.192243143055465,0.192243143055465,0.192243143055465,0.192243143055465,0,0,0,0,2,0.999,0.999,3479352
0.29,0,0.1921614030518719324097874736,0.192161403051872,0.192161403051872,0.192161403051872,0.192161403051872,0,0,0,0,2,0.999,0.999,3603614
0.30,0,0.1920757296574714459238536339,0.192075729657471,0.192075729657471,0.192075729657471,0.192075729657471,0,0,0,0,2,0.999,0.999,3727877
0.31,0,0.1919869136120323993376739093,0.191986913612032,0.191986913612032,0.191986913612032,0.191986913612032,0,0,0,0,2,0.999,0.999,3852140
0.32,0,0.1918956193807033294877181172,0.191895619380703,0.191895619380703,0.191895619380703,0.191895619380703,0,0,0,0,2,0.999,0.999,3976402
0.33,0,0.1918024044111802669030813190,0.19180240441118,0.19180240441118,0.19180240441118,0.19180240441118,0,0,0,0,2,0.999,0.999,4100665
0.34,0,0.1917077410676589870571832111,0.191707741067659,0.191707741067659,0.191707741067659,0.191707741067659,0,0,0,0,2,0.999,0.999,4224928
0.35,0,0.1916120287800477045754385542,0.191612028780048,0.191612028780048,0.191612028780048,0.191612028780048,0,0,0,0,2,0.999,0.999,4349190
0.36,0,0.1915156034109744390624462364,0.191515603410974,0.191515603410974,0.191515603410974,0.191515603410974,0,0,0,0,2,0.999,0.999,4473453
0.37,0,0.1914187523303743929288774773,0.191418752330374,0.191418752330374,0.191418752330374,0.191418752330374,0,0,0,0,2,0.999,0.999,4597715
0.38,0,0.1913217162223400320227305756,0.19132171622234,0.19132171622234,0.19132171622234,0.19132171622234,0,0,0,0,2,0.999,0.999,4721978
0.39,0,0.1912247019647678444514533587,0.191224701964768,0.191224701964768,0.191224701964768,0.191224701964768,0,0,0,0,2,0.999,0.999,4846240
0.40,0,0.1911278819426159488111315345,0.191127881942616,0.191127881942616,0.191127881942616,0.191127881942616,0,0,0,0,2,0.999,0.999,4970503
0.41,0,0.1910314041635540558754093905,0.191031404163554,0.191031404163554,0.191031404163554,0.191031404163554,0,0,0,0,2,0.999,0.999,5094766
0.42,0,0.1909353938131811270771307887,0.190935393813181,0.190935393813181,0.190935393813181,0.190935393813181,0,0,0,0,2,0.999,0.999,5219028
0.43,0,0.1908399550117831909159746180,0.190839955011783,0.190839955011783,0.190839955011783,0.190839955011783,0,0,0,0,2,0.999,0.999,5343290
0.44,0,0.1907451751729703190137429831,0.19074517517297,0.19074517517297,0.19074517517297,0.19074517517297,0,0,0,0,2,0.999,0.999,5467553
0.45,0,0.1906511288839547636905846985,0.190651128883955,0.190651128883955,0.190651128883955,0.190651128883955,0,0,0,0,2,0.999,0.999,5591816
0.46,0,0.1905578783628636262033368013,0.190557878362864,0.190557878362864,0.190557878362864,0.190557878362864,0,0,0,0,2,0.999,0.999,5716078
0.47,0,0.1904654729511145964619492876,0.190465472951115,0.190465472951115,0.190465472951115,0.190465472951115,0,0,0,0,2,0.999,0.999,5840341
0.48,0,0.1903739550850156397032884571,0.190373955085016,0.190373955085016,0.190373955085016,0.190373955085016,0,0,0,0,2,0.999,0.999,5964604
0.49,0,0.1902833592708656157708052886,0.190283359270866,0.190283359270866,0.190283359270866,0.190283359270866,0,0,0,0,2,0.999,0.999,6088866
0.50,0,0.1901937117282749974562969875,0.190193711728275,0.190193711728275,0.190193711728275,0.190193711728275,0,0,0,0,2,0.999,0.999,6213128
0.51,0,0.1901050328170859201164567836,0.190105032817086,0.190105032817086,0.190105032817086,0.190105032817086,0,0,0,0,2,0.999,0.999,6337391
0.52,0,0.1900173392444725463612770360,0.190017339244473,0.190017339244473,0.190017339244473,0.190017339244473,0,0,0,0,2,0.999,0.999,6461654
0.53,0,0.1899306432907605103095457502,0.189930643290761,0.189930643290761,0.189930643290761,0.189930643290761,0,0,0,0,2,0.999,0.999,6585916
0.54,0,0.1898449513515964236088368118,0.189844951351596,0.189844951351596,0.189844951351596,0.189844951351596,0,0,0,0,2,0.999,0.999,6710179
0.55,0,0.1897602686437717703521575206,0.189760268643772,0.189760268643772,0.189760268643772,0.189760268643772,0,0,0,0,2,0.999,0.999,6834442
0.56,0,0.1896765975265717641523614348,0.189676597526572,0.189676597526572,0.189676597526572,0.189676597526572,0,0,0,0,2,0.999,0.999,6958704
0.57,0,0.1895939365712563874891698514,0.189593936571256,0.189593936571256,0.189593936571256,0.189593936571256,0,0,0,0,2,0.999,0.999,7082966
0.58,0,0.1895122822892989491650170370,0.189512282289299,0.189512282289299,0.189512282289299,0.189512282289299,0,0,0,0,2,0.999,0.999,7207229
0.59,0,0.1894316307190206648830940754,0.189431630719021,0.189431630719021,0.189431630719021,0.189431630719021,0,0,0,0,2,0.999,0.999,7331492
0.60,0,0.1893519763298818196281774401,0.189351976329882,0.189351976329882,0.189351976329882,0.189351976329882,0,0,0,0,2,0.999,0.999,7455754
0.61,0,0.1892733103615346772423209054,0.189273310361535,0.189273310361535,0.189273310361535,0.189273310361535,0,0,0,0,2,0.999,0.999,7580017
0.62,0,0.1891956248670143880988330320,0.189195624867014,0.189195624867014,0.189195624867014,0.189195624867014,0,0,0,0,2,0.999,0.999,7704280
0.63,0,0.1891189109264276515766027404,0.189118910926428,0.189118910926428,0.189118910926428,0.189118910926428,0,0,0,0,2,0.999,0.999,7828542
0.64,0,0.1890431575867172188323914414,0.189043157586717,0.189043157586717,0.189043157586717,0.189043157586717,0,0,0,0,2,0.999,0.999,7952804
0.65,0,0.1889683532665457779158547968,0.188968353266546,0.188968353266546,0.188968353266546,0.188968353266546,0,0,0,0,2,0.999,0.999,8077067
0.66,0,0.1888944870518759762334755364,0.188894487051876,0.188894487051876,0.188894487051876,0.188894487051876,0,0,0,0,2,0.999,0.999,8201330
0.67,0,0.1888215475550330937472398896,0.188821547555033,0.188821547555033,0.188821547555033,0.188821547555033,0,0,0,0,2,0.999,0.999,8325592
0.68,0,0.1887495212757440598550344724,0.188749521275744,0.188749521275744,0.188749521275744,0.188749521275744,0,0,0,0,2,0.999,0.999,8449855
0.69,0,0.1886783967685984806307551905,0.188678396768598,0.188678396768598,0.188678396768598,0.188678396768598,0,0,0,0,2,0.999,0.999,8574117
0.70,0,0.1886081600727766457101343820,0.188608160072777,0.188608160072777,0.188608160072777,0.188608160072777,0,0,0,0,2,0.999,0.999,8698380
0.71,0,0.1885387993502236338230525902,0.188538799350224,0.188538799350224,0.188538799350224,0.188538799350224,0,0,0,0,2,0.999,0.999,8822642
0.72,0,0.1884702998667458553217545415,0.188470299866746,0.188470299866746,0.188470299866746,0.188470299866746,0,0,0,0,2,0.999,0.999,8946906
0.73,0,0.1884026507005670816940829949,0.188402650700567,0.188402650700567,0.188402650700567,0.188402650700567,0,0,0,0,2,0.999,0.999,9071168
0.74,0,0.1883358375977729623487628910,0.188335837597773,0.188335837597773,0.188335837597773,0.188335837597773,0,0,0,0,2,0.999,0.999,9195430
0.75,0,0.1882698469017981063077380667,0.188269846901798,0.188269846901798,0.188269846901798,0.188269846901798,0,0,0,0,2,0.999,0.999,9319693
0.76,0,0.1882046665908324865647590910,0.188204666590832,0.188204666590832,0.188204666590832,0.188204666590832,0,0,0,0,2,0.999,0.999,9443955
0.77,0,0.1881402826019246707531511038,0.188140282601925,0.188140282601925,0.188140282601925,0.188140282601925,0,0,0,0,2,0.999,0.999,9568218
0.78,0,0.1880766830495337269033874586,0.188076683049534,0.188076683049534,0.188076683049534,0.188076683049534,0,0,0,0,2,0.999,0.999,9692480
0.79,0,0.1880138540986947339838370633,0.188013854098695,0.188013854098695,0.188013854098695,0.188013854098695,0,0,0,0,2,0.999,0.999,9816743
0.80,0,0.1879517835795014686344414971,0.187951783579502,0.187951783579502,0.187951783579502,0.187951783579502,0,0,0,0,2,0.999,0.999,9941006
0.81,0,0.1878904584566553150897032303,0.187890458456655,0.187890458456655,0.187890458456655,0.187890458456655,0,0,0,0,2,0.999,0.999,10065270
0.82,0,0.1878298687779212570753145618,0.187829868777921,0.187829868777921,0.187829868777921,0.187829868777921,0,0,0,0,2,0.999,0.999,10189530
0.83,0,0.1877700003261005986722136880,0.187770000326101,0.187770000326101,0.187770000326101,0.187770000326101,0,0,0,0,2,0.999,0.999,10313790
0.84,0,0.1877108363062599980156952361,0.18771083630626,0.18771083630626,0.18771083630626,0.18771083630626,0,0,0,0,2,0.999,0.999,10438060
0.85,0,0.1876523743527199215523159643,0.18765237435272,0.18765237435272,0.18765237435272,0.18765237435272,0,0,0,0,2,0.999,0.999,10562320
0.86,0,0.1875945979701320461874755924,0.187594597970132,0.187594597970132,0.187594597970132,0.187594597970132,0,0,0,0,2,0.999,0.999,10686580
0.87,0,0.1875374956371966823709846504,0.187537495637197,0.187537495637197,0.187537495637197,0.187537495637197,0,0,0,0,2,0.999,0.999,10810840
0.88,0,0.1874810515047543700666949025,0.187481051504754,0.187481051504754,0.187481051504754,0.187481051504754,0,0,0,0,2,0.999,0.999,10935110
0.89,0,0.1874252635127510757487906781,0.187425263512751,0.187425263512751,0.187425263512751,0.187425263512751,0,0,0,0,2,0.999,0.999,11059370
0.90,0,0.1873701161406957747500460287,0.187370116140696,0.187370116140696,0.187370116140696,0.187370116140696,0,0,0,0,2,0.999,0.999,11183630
0.91,0,0.188644232930452,0.188644232930453,0.188644232930453,0.188644232930453,0.188644232930453,0,0,0,0,2.05893633613423,1.0361942,1.13877699432522,11307890
0.92,0,0.192466583299723,0.192466583299723,0.192466583299723,0.192466583299723,0.192466583299723,0,0,0,0,2.11787267226847,1.0733884,1.27855398865043,11432160
0.93,0,0.238090809663213,0.238090809663214,0.238090809663214,0.238090809663214,0.238090809663214,0,0,0,0,2.1768090084027,1.1105826,1.41833098297565,11556420
0.94,0,0.323605736836289,0.32360573683629,0.32360573683629,0.32360573683629,0.32360573683629,0,0,0,0,2.23574534453694,1.1477768,1.55810797730087,11680680
0.95,0,0.409120664009366,0.409120664009366,0.409120664009366,0.409120664009366,0.409120664009366,0,0,0,0,2.29468168067117,1.184971,1.69788497162608,11804940
0.96,0,0.494635591182443,0.494635591182442,0.494635591182442,0.494635591182442,0.494635591182442,0,0,0,0,2.3536180168054,1.2221652,1.8376619659513,11929210
0.97,0,0.58015051835552,0.580150518355519,0.580150518355519,0.580150518355519,0.580150518355519,0,0,0,0,2.41255435293964,1.2593594,1.97743896027652,12053470
0.98,0,0.665665445528596,0.665665445528595,0.665665445528595,0.665665445528595,0.665665445528595,0,0,0,0,2.47149068907387,1.2965536,2.11721595460174,12177730
0.99,0,0.751180372701673,0.751180372701672,0.751180372701672,0.751180372701672,0.751180372701672,0,0,0,0,2.53042702520811,1.3337478,2.25699294892695,12302000
1.00,0,0.83669529987475,0.836695299874748,0.836695299874748,0.836695299874748,0.836695299874748,0,0,0,0,2.58936336134234,1.370942,2.39676994325217,12426260
1.01,0,0.922210227047826,0.922210227047824,0.922210227047824,0.922210227047824,0.922210227047824,0,0,0,0,2.64829969747658,1.4081362,2.53654693757739,12550520
1.02,0,1.0077251542209,1.0077251542209,1.0077251542209,1.0077251542209,1.0077251542209,0,0,0,0,2.70723603361081,1.4453304,2.67632393190261,12674780
1.03,0,1.09324008139398,1.09324008139398,1.09324008139398,1.09324008139398,1.09324008139398,0,0,0,0,2.76617236974504,1.4825246,2.81610092622782,12799040
1.04,0,1.17875500856706,1.17875500856705,1.17875500856705,1.17875500856705,1.17875500856705,0,0,0,0,2.82510870587928,1.5197188,2.95587792055304,12923310
1.05,0,1.2642699357401332469241674406,1.26426993574013,1.26426993574013,1.26426993574013,1.26426993574013,0,0,0,0,2.8840450420135113991252894629,1.556913,3.0956549148782580158859024109,13047570
1.06,0,1.2607037384473599312595170145,1.26070373844736,1.26070373844736,1.26070373844736,1.26070373844736,0,0,0,0,2.9138343888016913991252894629,1.567995,3.0891818483617420068130534619,13171830
1.07,0,1.2572247673732954708563781960,1.2572247673733,1.2572247673733,1.2572247673733,1.2572247673733,0,0,0,0,2.9396878220263513991252894626,1.577492,3.0837513292034806793449360314,13296100
1.08,0,1.2538296200483109140036435920,1.25382962004831,1.25382962004831,1.25382962004831,1.25382962004831,0,0,0,0,2.9624057428021513991252894628,1.585725,3.0791004543163803416717720115,13420360
1.09,0,1.2505153744798533095195008679,1.25051537447985,1.25051537447985,1.25051537447985,1.25051537447985,0,0,0,0,2.9825425386741713991252894625,1.592916,3.0750526257981390711964932271,13544620
1.10,0,1.2472794155892181872124358618,1.24727941558922,1.24727941558922,1.24727941558922,1.24727941558922,0,0,0,0,3.0005007135649913991252894625,1.599226,3.0714834522345762756875541424,13668880
1.11,0,1.2441190223040324417796690763,1.24411902230403,1.24411902230403,1.24411902230403,1.24411902230403,0,0,0,0,3.0165833290209513991252894631,1.604777,3.0683027968679646287096336068,13793150
1.12,0,1.2410314927135144167123528794,1.24103149271351,1.24103149271351,1.24103149271351,1.24103149271351,0,0,0,0,3.0354238721091813991252894638,1.615699,3.0684153240407851494340909111,13917410
1.13,0,1.2380146062193479992674078398,1.23801460621935,1.23801460621935,1.23801460621935,1.23801460621935,0,0,0,0,3.0703322706157913991252894628,1.650078,3.0809078793813632098330517199,14041670
1.14,0,1.2350658488291297909964247802,1.23506584882913,1.23506584882913,1.23506584882913,1.23506584882913,0,0,0,0,3.1032460557889313991252894634,1.682979,3.0935488357729600565536871394,14165930
1.15,0,1.2321829008021788663610344727,1.23218290080218,1.23218290080218,1.23218290080218,1.23218290080218,0,0,0,0,3.134366053280961399125289463,1.714557,3.1062903791304917328434482613,14290200
1.16,0,1.2284721599827106974316172565,1.22847215998271,1.22847215998271,1.22847215998271,1.22847215998271,0,0,0,0,3.1638595107744213991252894629,1.744942,3.1190961094974289913961230801,14414460
1.17,0,1.2247942077953556399468943706,1.22479420779536,1.22479420779536,1.22479420779536,1.22479420779536,0,0,0,0,3.1918676640456213991252894626,1.774243,3.1319368436389796514987110756,14538720
1.18,0,1.2211797312788890255037474713,1.22117973127889,1.22117973127889,1.22117973127889,1.22117973127889,0,0,0,0,3.2185107114754913991252894632,1.802553,3.1447895911028488913217221342,14662980
1.19,0,1.2176270119272394144922956554,1.21762701192724,1.21762701192724,1.21762701192724,1.21762701192724,0,0,0,0,3.2438921215649513991252894631,1.829952,3.1576359452613878783048011211,14787250
1.20,0,1.2141339487950850118642163518,1.21413394879508,1.21413394879508,1.21413394879508,1.21413394879508,0,0,0,0,3.2681016454801313991252894632,1.85651,3.1704616167405264494100280622,14911510
1.21,0,1.2106989237769081231591820774,1.21069892377691,1.21069892377691,1.21069892377691,1.21069892377691,0,0,0,0,3.2912177588049513991252894631,1.882287,3.1832540701215855593186598313,15035770
1.22,0,1.2073203248082258797904119221,1.20732032480823,1.20732032480823,1.20732032480823,1.20732032480823,0,0,0,0,3.3133094580633613991252894624,1.907336,3.1960032916294079639436167613,15160030
1.23,0,1.2039962345250214778395583029,1.20399623452502,1.20399623452502,1.20399623452502,1.20399623452502,0,0,0,0,3.335645165107051399125289463,1.935078,3.2111279008168325533177275315,15284300
1.24,0,1.2007253523909087806151913586,1.20072535239091,1.20072535239091,1.20072535239091,1.20072535239091,0,0,0,0,3.3573720238397513991252894634,1.960039,3.2242657385727120026410634437,15408560
1.25,0,1.1975062614086670247894202558,1.19750626140867,1.19750626140867,1.19750626140867,1.19750626140867,0,0.0000000,0.0000000,0,3.3787752362487713991252894631,1.984628,3.2373563955111923774686547145,15532820
1.26,0,1.1943372503632789368434956511,1.19433725036328,1.19433725036328,1.19433725036328,1.19433725036328,0,0,0,0,3.3998760798571513991252894628,2.00887,3.2504041571053619291093168248,15657080
1.27,0,1.1912170029469181817249805972,1.19121700294692,1.19121700294692,1.19121700294692,1.19121700294692,0,0,0,0,3.4206937044356313991252894624,2.032786,3.2634115937053362902538414119,15781350
1.28,0,1.1881443189858453313653329740,1.18814431898585,1.18814431898585,1.18814431898585,1.18814431898585,0,0,0,0,3.4412455119583913991252894634,2.056397,3.2763827315452409331994322458,15905610
1.29,0,1.1851178825072823209988545078,1.18511788250728,1.18511788250728,1.18511788250728,1.18511788250728,0,0,0,0,3.4615472325942913991252894635,2.079721,3.2893203430099221182323981478,16029870
1.30,0,1.1821360830763006030263933488,1.1821360830763,1.1821360830763,1.1821360830763,1.1821360830763,0,0,0,0,3.4816133046625113991252894629,2.102774,3.3022265777597887448505751937,16154130
1.31,0,1.1791983053609945738604434797,1.17919830536099,1.17919830536099,1.17919830536099,1.17919830536099,0,0,0,0,3.5014568746326413991252894637,2.125571,3.3151037468566488798384379128,16278400
1.32,0,1.1763031495077140428484611530,1.17630314950771,1.17630314950771,1.17630314950771,1.17630314950771,0,0,0,0,3.5210899491069713991252894628,2.148127,3.3279550669262242773413408371,16402660
1.33,0,1.1734493004904705308543811138,1.17344930049047,1.17344930049047,1.17344930049047,1.17344930049047,0,0,0,0,3.5405236227939513991252894631,2.170453,3.3407810705109674331776321935,16526920
1.34,0,1.1706357485903743063973990130,1.17063574859037,1.17063574859037,1.17063574859037,1.17063574859037,0,0,0,0,3.5597681544993413991252894627,2.192562,3.3535847116711754886187773293,16651180
1.35,0,1.1678616793771963828505352211,1.1678616793772,1.1678616793772,1.1678616793772,1.1678616793772,0,0,0,0,3.5788329671261713991252894625,2.214465,3.3663678682430898409947863512,16775450
1.36,0,1.1651259932788135822599436720,1.16512599327881,1.16512599327881,1.16512599327881,1.16512599327881,0,0,0,0,3.5977267996571513991252894628,2.236171,3.3791312483614406128487332959,16899710
1.37,0,1.1624276761441927157401910700,1.16242767614419,1.16242767614419,1.16242767614419,1.16242767614419,0,0,0,0,3.6164577831457113991252894626,2.25769,3.3918769298860960549161438397,17023970
1.38,0,1.1597658189117713073812468559,1.15976581891177,1.15976581891177,1.15976581891177,1.15976581891177,0,0,0,0,3.6350335167072213991252894632,2.279031,3.4046065761133662079614019288,17148230
1.39,0,1.1571395079849043095472030213,1.1571395079849,1.1571395079849,1.1571395079849,1.1571395079849,0,0,0,0,3.6534609155366813991252894631,2.300201,3.4173205854635829661381033761,17272500
1.40,0,1.1545479440376426280119705630,1.15454794403764,1.15454794403764,1.15454794403764,1.15454794403764,0,0,0,0,3.6717465908644613991252894637,2.321208,3.4300205525731709696816730338,17396760
1.41,0,1.1519902137282198311075620441,1.15199021372822,1.15199021372822,1.15199021372822,1.15199021372822,0,0,0,0,3.6898967739651613991252894627,2.34206,3.442708407295728743150841461,17521020
1.42,0,1.1494654085983650438641642429,1.14946540859837,1.14946540859837,1.14946540859837,1.14946540859837,0,0,0,0,3.697848222603871399125289463,2.352673,3.4495783446659565268430444069,17645280
1.43,0,1.1469731158229357980841163733,1.14697311582294,1.14697311582294,1.14697311582294,1.14697311582294,0,0,0,0,3.6990563021031813991252894638,2.359329,3.4550132024426608039412311433,17769550
1.44,0,1.1445123362901196969208884952,1.14451233629012,1.14451233629012,1.14451233629012,1.14451233629012,0,0,0,0,3.6985159303191734095504220128,2.365765,3.4581785429253999202478331785,17893810
1.45,0,1.1420822574073515658396895523,1.14208225740735,1.14208225740735,1.14208225740735,1.14208225740735,0,0,0,0,3.6967935208519398320680758092,2.371973,3.4600618253357001894889185272,18018070
1.46,0,1.1396822668902584717933033732,1.13968226689026,1.13968226689026,1.13968226689026,1.13968226689026,0,0,0,0,3.6945696054375748221900318863,2.377949,3.4618919407767713796332638391,18142340
1.47,0,1.1373116657686016317502663015,1.1373116657686,1.1373116657686,1.1373116657686,1.1373116657686,0,0,0,0,3.691890975807301244707685682,2.383688,3.4636491429936795168319069911,18266600
1.48,0,1.1349698419755142470160977968,1.13496984197551,1.13496984197551,1.13496984197551,1.13496984197551,0,0,0,0,3.6887998240153576672253394782,2.38919,3.4653196678484994021365618584,18390860
1.49,0,1.1326559879926716581556807017,1.13265598799267,1.13265598799267,1.13265598799267,1.13265598799267,0,0,0,0,3.6853342333161226573472955547,2.394455,3.4668911839454531835233295261,18515120
1.50,0,1.1303695922105242978745176494,1.13036959221052,1.13036959221052,1.13036959221052,1.13036959221052,0,0,0,0,3.681528639874529079864949351,2.399486,3.4683552337589871619402033165,18639390
1.51,0,1.1281101558247877336156013054,1.12811015582479,1.12811015582479,1.12811015582479,1.12811015582479,0,0,0,0,3.6774142466189655023826031484,2.404284,3.4697027168031364590373626398,18763650
1.52,0,1.1258769674243777355459038232,1.12587696742438,1.12587696742438,1.12587696742438,1.12587696742438,0,0,0,0,3.6730193464563504925045592252,2.408854,3.4709290049117812629857268696,18887910
1.53,0,1.1236695199696315658155224579,1.12366951996963,1.12366951996963,1.12366951996963,1.12366951996963,0,0,0,0,3.668369626886426915022213021,2.413201,3.472030340848279911688808522,19012170
1.54,0,1.1214871024769021091898673775,1.1214871024769,1.1214871024769,1.1214871024769,1.1214871024769,0,0,0,0,3.6634884618468033375398668179,2.417327,3.4730011112150030808437236676,19136440
1.55,0,1.1193295162840453042240104126,1.11932951628405,1.11932951628405,1.11932951628405,1.11932951628405,0,0,0,0,3.6583971624874383276618228936,2.42124,3.4738416237469518762058692375,19260700
1.56,0,1.1171958505889202736797793568,1.11719585058892,1.11719585058892,1.11719585058892,1.11719585058892,0,0,0,0,3.6531151285451347501794766897,2.424944,3.4745493107871392800274386502,19384960
1.57,0,1.1150860987923679285548978475,1.11508609879237,1.11508609879237,1.11508609879237,1.11508609879237,0,0,0,0,3.6476600946529897403014327662,2.428445,3.4751238916519408980530929841,19509220
1.58,0,1.1129992504922588845002015310,1.11299925049226,1.11299925049226,1.11299925049226,1.11299925049226,0,0,0,0,3.6420481683644061628190865639,2.431748,3.4755647288182418225068328328,19633490
1.59,0,1.1109351071472201900622226713,1.11093510714722,1.11093510714722,1.11093510714722,1.11093510714722,0,0,0,0,3.6362942558983825853367403599,2.43486,3.4758733234789125300367432465,19757750
1.60,0,1.1088930585212516410542510649,1.10889305852125,1.10889305852125,1.10889305852125,1.10889305852125,0,0,0,0,3.630411848613537575458696436,2.437787,3.4760507450076829300065459145,19882010
1.61,0,1.1068728984209672600861979385,1.10687289842097,1.10687289842097,1.10687289842097,1.10687289842097,0,0,0,0,3.624413397980819700789257073,2.440533,3.4760966401875295170619472778,20006270
1.62,0,1.1048740169851055392015899259,1.10487401698511,1.10487401698511,1.10487401698511,1.10487401698511,0,0,0,0,3.6183102674569161233069108685,2.443105,3.4760136223541856609024625709,20130540
1.63,0,1.1028961157742387800992055611,1.10289611577424,1.10289611577424,1.10289611577424,1.10289611577424,0,0,0,0,3.6121129705664654106159601055,2.445508,3.4758028194493827436143712839,20254800
1.64,0,1.1009385850790415147385755019,1.10093858507904,1.10093858507904,1.10093858507904,1.10093858507904,0,0,0,0,3.6058310386176518331336139025,2.447749,3.4754674141692411547780072154,20379060
1.65,0,1.0990012190806143770743930472,1.09900121908061,1.09900121908061,1.09900121908061,1.09900121908061,0,0,0,0,3.5994733505591568232555699788,2.449833,3.475009040284854551166385839,20503320
1.66,0,1.0970837084212245340626545266,1.09708370842122,1.09708370842122,1.09708370842122,1.09708370842122,0,0,0,0,3.5930480479480032457732237754,2.451764,3.474428679551381382420325168,20627590
1.67,0,1.0951853547463694666193651277,1.09518535474637,1.09518535474637,1.09518535474637,1.09518535474637,0,0,0,0,3.5865625243776496682908775709,2.453549,3.4737301730957806046261671906,20751850
1.68,0,1.0933061488378675025699370657,1.09330614883787,1.09330614883787,1.09330614883787,1.09330614883787,0,0,0,0,3.5800237721480346584128336476,2.455192,3.4729148560034937335217740459,20876110
1.69,0,1.0914456816930110280435139930,1.09144568169301,1.09144568169301,1.09144568169301,1.09144568169301,0,0,0,0,3.5734380470420110809304874436,2.456699,3.4719860396397854617222076092,21000380
1.70,0,1.0896033550113507103382082754,1.08960335501135,1.08960335501135,1.08960335501135,1.08960335501135,0,0,0,0,3.5668112958347660710524435203,2.458074,3.4709453766895546870853047602,21124640
1.71,0,1.0877789599207938858756021624,1.08777895992079,1.08777895992079,1.08777895992079,1.08777895992079,0,0,0,0,3.5601488275555224935700973169,2.459322,3.4697955879771490237116883606,21248900
1.72,0,1.0859720911900975382447106302,1.0859720911901,1.0859720911901,1.0859720911901,1.0859720911901,0,0,0,0,3.5534556181388489160877511131,2.460447,3.4685386179041810217618313803,21373160
1.73,0,1.0841827402625582748256234239,1.08418274026256,1.08418274026256,1.08418274026256,1.08418274026256,0,0,0,0,3.5467363205071539062097071897,2.461455,3.4671782682819602071193349816,21497430
1.74,0,1.0824103088974970606151702447,1.0824103088975,1.0824103088975,1.0824103088975,1.0824103088975,0,0,0,0,3.539995166008756031540267826,2.462349,3.465715829373653889641181242,21621690
1.75,0,1.0806546886579970052100628141,1.080654688658,1.080654688658,1.080654688658,1.080654688658,0,0,0,0,3.5332359940378324540579216233,2.463133,3.4641535873063250116933006786,21745950
1.76,0,1.0789153746142626597302512724,1.07891537461426,1.07891537461426,1.07891537461426,1.07891537461426,0,0,0,0,3.526462538283917444179877699,2.463812,3.4624947439419474919483021968,21870210
1.77,0,1.0771922586260681633436950312,1.07719225862607,1.07719225862607,1.07719225862607,1.07719225862607,0,0,0,0,3.5196780072486138666975314951,2.464389,3.4607408949113571697051336677,21994480
1.78,0,1.0754850425005559139713995060,1.07548504250056,1.07548504250056,1.07548504250056,1.07548504250056,0,0,0,0,3.5128856251481602892151852922,2.464868,3.4588945161507556588915447011,22118740
1.79,0,1.0737934182074368610598076747,1.07379341820744,1.07379341820744,1.07379341820744,1.07379341820744,0,0,0,0,3.5060881948534152793371413681,2.465253,3.4569582076683869277982844553,22243000
1.80,0,1.0721169810964074781065166476,1.07211698109641,1.07211698109641,1.07211698109641,1.07211698109641,0,0,0,0,3.4992883839747517018547951656,2.465547,3.4549337309514452912443166171,22367260
1.81,0,1.0704557265839475942457171293,1.07045572658395,1.07045572658395,1.07045572658395,1.07045572658395,0,0,0,0,3.4924885863150009891638444016,2.465754,3.4528238101153858842802930391,22491520
